交易日,合约代码,交易所代码,合约在交易所的代码,最新价,上次结算价,昨收盘,昨持仓量,今开盘,最高价,最低价,数量,成交金额,持仓量,今收盘,本次结算价,涨停板价,跌停板价,昨虚实度,今虚实度,最后修改时间,最后修改毫秒,申买价一,申买量一,申卖价一,申卖量一,申买价二,申买量二,申卖价二,申卖量二,申买价三,申买量三,申卖价三,申卖量三,申买价四,申买量四,申卖价四,申卖量四,申买价五,申买量五,申卖价五,申卖量五,当日均价,业务日期
20230120,IH2301,,,2821.4000,2815.0000,2818.4000,17718,2821.4000,2821.4000,2821.4000,127,107495340.0000,17595,0.0000,0.0000,3378.0000,2252.0000,0,0,09:29:00,200,2821.2000,7,2822.0000,10,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,846420.0000,20230120
20230120,IH2301,,,2824.6000,2815.0000,2818.4000,17718,2821.4000,2828.0000,2821.4000,148,125283600.0000,17590,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:00,200,2824.6000,1,2831.2000,14,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,846510.8108,20230120
20230120,IH2301,,,2826.0000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,184,155813640.0000,17567,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:00,700,2826.0000,2,2830.2000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,846813.2609,20230120
20230120,IH2301,,,2828.8000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,208,176181540.0000,17552,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:01,200,2828.2000,1,2830.2000,15,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,847026.6346,20230120
20230120,IH2301,,,2830.2000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,226,191462280.0000,17535,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:01,700,2828.6000,1,2830.2000,33,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,847178.2301,20230120
20230120,IH2301,,,2828.8000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,238,201648900.0000,17523,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:02,200,2828.8000,9,2830.0000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,847264.2857,20230120
20230120,IH2301,,,2829.2000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,243,205892940.0000,17519,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:02,700,2829.2000,1,2829.8000,10,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,847296.0494,20230120
20230120,IH2301,,,2830.2000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,274,232210320.0000,17500,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:03,200,2829.8000,1,2830.2000,18,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,847482.9197,20230120
20230120,IH2301,,,2830.2000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,285,241548780.0000,17491,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:03,700,2829.8000,3,2830.2000,14,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,847539.5789,20230120
20230120,IH2301,,,2830.0000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,292,247491660.0000,17484,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:04,200,2830.0000,4,2830.2000,13,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,847574.1781,20230120
20230120,IH2301,,,2830.2000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,311,263623080.0000,17466,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:04,700,2830.0000,1,2830.2000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,847662.6367,20230120
20230120,IH2301,,,2830.4000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,319,270415320.0000,17460,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:05,200,2830.8000,1,2831.0000,28,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,847696.9279,20230120
20230120,IH2301,,,2831.0000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,323,273812340.0000,17457,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:05,700,2829.8000,3,2830.8000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,847716.2229,20230120
20230120,IH2301,,,2830.4000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,332,281455680.0000,17448,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:06,200,2830.2000,1,2830.8000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,847758.0723,20230120
20230120,IH2301,,,2830.8000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,334,283154100.0000,17446,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:06,700,2830.4000,1,2831.0000,21,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,847766.7665,20230120
20230120,IH2301,,,2830.6000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,338,286550820.0000,17442,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:07,200,2830.4000,1,2830.8000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,847783.4911,20230120
20230120,IH2301,,,2831.0000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,341,289098240.0000,17439,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:07,700,2830.6000,1,2831.0000,20,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,847795.4252,20230120
20230120,IH2301,,,2830.6000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,345,292494960.0000,17435,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:08,200,2830.2000,1,2831.0000,21,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,847811.4783,20230120
20230120,IH2301,,,2831.0000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,348,295042500.0000,17432,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:08,700,2830.4000,1,2831.0000,20,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,847823.2759,20230120
20230120,IH2301,,,2830.8000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,350,296741040.0000,17431,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:09,200,2830.4000,1,2831.0000,19,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,847831.5429,20230120
20230120,IH2301,,,2830.8000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,350,296741040.0000,17431,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:09,700,2830.6000,2,2831.0000,19,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,847831.5429,20230120
20230120,IH2301,,,2830.4000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,360,305233500.0000,17421,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:10,200,2830.2000,1,2830.4000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,847870.8333,20230120
20230120,IH2301,,,2830.2000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,364,308629920.0000,17417,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:10,700,2829.8000,1,2830.2000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,847884.3956,20230120
20230120,IH2301,,,2829.8000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,369,312875280.0000,17416,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:11,200,2829.0000,1,2830.0000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,847900.4878,20230120
20230120,IH2301,,,2829.2000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,372,315422040.0000,17413,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:11,700,2829.2000,4,2829.8000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,847908.7097,20230120
20230120,IH2301,,,2830.0000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,381,323062620.0000,17404,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:12,200,2829.8000,2,2830.0000,6,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,847933.3858,20230120
20230120,IH2301,,,2830.6000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,391,331553220.0000,17394,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:12,700,2830.0000,2,2830.6000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,847962.1995,20230120
20230120,IH2301,,,2830.6000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,392,332402400.0000,17393,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:13,200,2830.2000,6,2830.8000,5,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,847965.3061,20230120
20230120,IH2301,,,2830.4000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,404,342593160.0000,17382,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:13,700,2830.4000,5,2830.8000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848002.8713,20230120
20230120,IH2301,,,2831.0000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,407,345140940.0000,17379,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:14,200,2830.6000,4,2831.0000,15,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848012.1376,20230120
20230120,IH2301,,,2831.0000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,417,353633940.0000,17369,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:14,700,2830.8000,1,2831.0000,5,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848043.0216,20230120
20230120,IH2301,,,2830.6000,2815.0000,2818.4000,17718,2821.4000,2831.0000,2821.4000,433,367221240.0000,17353,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:15,200,2830.2000,3,2831.0000,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848086.0046,20230120
20230120,IH2301,,,2831.2000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,454,385051740.0000,17333,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:15,700,2830.2000,3,2831.2000,33,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848131.5859,20230120
20230120,IH2301,,,2831.0000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,466,395242140.0000,17321,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:16,200,2831.0000,17,2831.2000,33,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848159.0987,20230120
20230120,IH2301,,,2831.0000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,487,413077200.0000,17300,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:16,700,2830.2000,4,2831.2000,33,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848207.8029,20230120
20230120,IH2301,,,2831.0000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,487,413077200.0000,17300,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:17,200,2830.4000,1,2830.8000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848207.8029,20230120
20230120,IH2301,,,2830.4000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,494,419020800.0000,17293,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:17,700,2829.4000,2,2830.8000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848220.2429,20230120
20230120,IH2301,,,2829.6000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,497,421567740.0000,17290,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:18,200,2829.6000,3,2830.6000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848224.8290,20230120
20230120,IH2301,,,2829.8000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,516,437697060.0000,17272,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:18,700,2826.2000,2,2829.2000,8,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848250.1163,20230120
20230120,IH2301,,,2829.2000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,519,440243580.0000,17269,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:19,200,2827.4000,2,2829.0000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848253.5260,20230120
20230120,IH2301,,,2829.0000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,520,441092280.0000,17268,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:19,700,2827.8000,1,2828.8000,6,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848254.3846,20230120
20230120,IH2301,,,2827.6000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,528,447879960.0000,17261,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:20,200,2827.6000,3,2828.8000,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848257.5000,20230120
20230120,IH2301,,,2828.8000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,534,452971980.0000,17256,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:20,700,2827.8000,2,2829.2000,7,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848262.1348,20230120
20230120,IH2301,,,2828.8000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,537,455518080.0000,17254,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:21,200,2828.6000,1,2829.2000,6,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848264.5810,20230120
20230120,IH2301,,,2829.2000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,549,465702540.0000,17242,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:21,700,2828.0000,2,2829.2000,6,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848274.2077,20230120
20230120,IH2301,,,2829.2000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,551,467400000.0000,17241,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:22,200,2828.4000,1,2829.2000,5,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848275.8621,20230120
20230120,IH2301,,,2828.4000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,552,468248520.0000,17240,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:22,700,2828.6000,3,2829.2000,5,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848276.3043,20230120
20230120,IH2301,,,2828.6000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,554,469945680.0000,17238,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:23,200,2828.8000,1,2829.0000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848277.4007,20230120
20230120,IH2301,,,2828.8000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,559,474188880.0000,17233,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:23,700,2828.0000,1,2828.8000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848280.6440,20230120
20230120,IH2301,,,2828.8000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,560,475037520.0000,17232,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:24,200,2828.2000,3,2828.8000,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848281.2857,20230120
20230120,IH2301,,,2828.8000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,567,480978000.0000,17225,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:24,700,2828.8000,2,2829.0000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848285.7143,20230120
20230120,IH2301,,,2829.0000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,579,491162700.0000,17213,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:25,200,2829.0000,2,2829.4000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848294.8187,20230120
20230120,IH2301,,,2829.2000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,587,497952780.0000,17205,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:25,700,2828.8000,6,2829.4000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848301.1584,20230120
20230120,IH2301,,,2829.2000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,588,498801540.0000,17204,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:26,200,2828.8000,9,2829.4000,6,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848301.9388,20230120
20230120,IH2301,,,2829.2000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,588,498801540.0000,17204,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:26,700,2828.8000,10,2829.0000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848301.9388,20230120
20230120,IH2301,,,2829.4000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,599,508136820.0000,17193,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:27,200,2828.8000,3,2829.4000,5,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848308.5476,20230120
20230120,IH2301,,,2829.4000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,609,516624480.0000,17183,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:27,700,2828.4000,1,2829.4000,7,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848316.0591,20230120
20230120,IH2301,,,2829.4000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,609,516624480.0000,17183,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:28,200,2828.6000,2,2828.8000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848316.0591,20230120
20230120,IH2301,,,2828.8000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,610,517473120.0000,17182,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:28,700,2829.0000,1,2829.2000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848316.5902,20230120
20230120,IH2301,,,2829.2000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,621,526809900.0000,17172,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:29,200,2829.2000,2,2830.0000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848325.1208,20230120
20230120,IH2301,,,2830.0000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,623,528507900.0000,17170,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:29,700,2829.4000,1,2830.4000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848327.2873,20230120
20230120,IH2301,,,2830.0000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,623,528507900.0000,17170,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:30,200,2829.8000,1,2830.2000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848327.2873,20230120
20230120,IH2301,,,2829.8000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,625,530205780.0000,17168,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:30,700,2829.0000,3,2829.8000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848329.2480,20230120
20230120,IH2301,,,2829.0000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,632,536148060.0000,17161,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:31,200,2829.0000,1,2830.4000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848335.5380,20230120
20230120,IH2301,,,2828.6000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,649,550579080.0000,17144,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:31,700,2828.6000,1,2829.2000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848349.8921,20230120
20230120,IH2301,,,2829.4000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,657,557368980.0000,17136,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:32,200,2829.4000,1,2830.2000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848354.6119,20230120
20230120,IH2301,,,2829.4000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,664,563310480.0000,17129,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:32,700,2828.2000,1,2829.4000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848359.1566,20230120
20230120,IH2301,,,2830.0000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,668,566706120.0000,17126,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:33,200,2828.6000,1,2830.2000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848362.4551,20230120
20230120,IH2301,,,2830.0000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,669,567555120.0000,17125,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:33,700,2829.0000,2,2830.0000,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848363.4081,20230120
20230120,IH2301,,,2828.8000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,672,570101160.0000,17122,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:34,200,2828.8000,2,2829.0000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848364.8214,20230120
20230120,IH2301,,,2829.0000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,677,574344480.0000,17117,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:34,700,2828.2000,3,2829.6000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848367.0310,20230120
20230120,IH2301,,,2829.2000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,678,575193240.0000,17117,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:35,200,2828.2000,3,2829.2000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848367.6106,20230120
20230120,IH2301,,,2829.2000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,678,575193240.0000,17117,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:35,700,2828.2000,2,2828.6000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848367.6106,20230120
20230120,IH2301,,,2828.4000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,686,581981460.0000,17109,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:36,200,2828.2000,1,2829.0000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848369.4752,20230120
20230120,IH2301,,,2828.4000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,687,582829980.0000,17108,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:36,700,2828.6000,1,2828.8000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848369.6943,20230120
20230120,IH2301,,,2828.4000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,691,586224240.0000,17104,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:37,200,2828.2000,7,2828.6000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848370.8249,20230120
20230120,IH2301,,,2829.2000,2815.0000,2818.4000,17718,2821.4000,2831.2000,2821.4000,696,590467020.0000,17100,0.0000,0.0000,3378.0000,2252.0000,0,0,09:30:37,700,2828.2000,5,2829.2000,11,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848372.1552,20230120
