ActionDay,AskPrice1,AskPrice2,AskPrice3,AskPrice4,AskPrice5,AskVolume1,AskVolume2,AskVolume3,AskVolume4,AskVolume5,AveragePrice,BidPrice1,BidPrice2,BidPrice3,BidPrice4,BidPrice5,BidVolume1,BidVolume2,BidVolume3,BidVolume4,BidVolume5,ClosePrice,CurrDelta,ExchangeID,ExchangeInstID,HighestPrice,InstrumentID,LastPrice,LowerLimitPrice,LowestPrice,OpenInterest,OpenPrice,PreClosePrice,PreDelta,PreOpenInterest,PreSettlementPrice,SettlementPrice,TradingDay,Turnover,UpdateMillisec,UpdateTime,UpperLimitPrice,Volume
20231107,5589.0,,,,,3,0,0,0,0,1117588.07947,5588.0,,,,,4,0,0,0,0,,,CFFEX,,5589.4,IC2311,5588.0,5031.2,5586.0,71023.0,5588.0,5596.0,,71232.0,5590.2,,20231107,337511600.0,500,09:30:04,6149.2,302
20231107,5589.2,,,,,1,0,0,0,0,1117589.11475,5588.2,,,,,7,0,0,0,0,,,CFFEX,,5589.4,IC2311,5588.2,5031.2,5586.0,71022.0,5588.0,5596.0,,71232.0,5590.2,,20231107,340864680.0,0,09:30:05,6149.2,305
20231107,5589.4,,,,,4,0,0,0,0,1117594.0,5588.8,,,,,1,0,0,0,0,,,CFFEX,,5589.4,IC2311,5588.2,5031.2,5586.0,71013.0,5588.0,5596.0,,71232.0,5590.2,,20231107,357630080.0,500,09:30:05,6149.2,320
20231107,5589.8,,,,,1,0,0,0,0,1117599.87842,5589.6,,,,,2,0,0,0,0,,,CFFEX,,5589.4,IC2311,5588.8,5031.2,5586.0,71004.0,5588.0,5596.0,,71232.0,5590.2,,20231107,367690360.0,0,09:30:06,6149.2,329
20231107,5589.4,,,,,1,0,0,0,0,1117609.65116,5588.0,,,,,9,0,0,0,0,,,CFFEX,,5589.6,IC2311,5589.4,5031.2,5586.0,70989.0,5588.0,5596.0,,71232.0,5590.2,,20231107,384457720.0,500,09:30:06,6149.2,344
20231107,5589.2,,,,,1,0,0,0,0,1117610.22472,5588.0,,,,,6,0,0,0,0,,,CFFEX,,5589.6,IC2311,5588.0,5031.2,5586.0,70977.0,5588.0,5596.0,,71232.0,5590.2,,20231107,397869240.0,0,09:30:07,6149.2,356
20231107,5589.0,,,,,6,0,0,0,0,1117611.21294,5587.6,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5587.6,5031.2,5586.0,70964.0,5588.0,5596.0,,71232.0,5590.2,,20231107,414633760.0,500,09:30:07,6149.2,371
20231107,5588.4,,,,,2,0,0,0,0,1117609.86737,5586.4,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5587.8,5031.2,5586.0,70958.0,5588.0,5596.0,,71232.0,5590.2,,20231107,421338920.0,0,09:30:08,6149.2,377
20231107,5586.4,,,,,2,0,0,0,0,1117606.4042,5586.0,,,,,24,0,0,0,0,,,CFFEX,,5589.6,IC2311,5586.4,5031.2,5586.0,70958.0,5588.0,5596.0,,71232.0,5590.2,,20231107,425808040.0,500,09:30:08,6149.2,381
20231107,5587.6,,,,,2,0,0,0,0,1117595.81633,5586.0,,,,,18,0,0,0,0,,,CFFEX,,5589.6,IC2311,5586.0,5031.2,5586.0,70950.0,5588.0,5596.0,,71232.0,5590.2,,20231107,438097560.0,0,09:30:09,6149.2,392
20231107,5586.0,,,,,2,0,0,0,0,1117576.60194,5585.6,,,,,14,0,0,0,0,,,CFFEX,,5589.6,IC2311,5586.0,5031.2,5586.0,70936.0,5588.0,5596.0,,71232.0,5590.2,,20231107,460441560.0,500,09:30:09,6149.2,412
20231107,5585.6,,,,,1,0,0,0,0,1117542.34234,5585.0,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5585.0,5031.2,5585.0,70906.0,5588.0,5596.0,,71232.0,5590.2,,20231107,496188800.0,0,09:30:10,6149.2,444
20231107,5585.0,,,,,13,0,0,0,0,1117535.67929,5583.4,,,,,20,0,0,0,0,,,CFFEX,,5589.6,IC2311,5583.6,5031.2,5583.6,70901.0,5588.0,5596.0,,71232.0,5590.2,,20231107,501773520.0,500,09:30:10,6149.2,449
20231107,5585.0,,,,,9,0,0,0,0,1117526.66667,5584.0,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5585.0,5031.2,5583.6,70898.0,5588.0,5596.0,,71232.0,5590.2,,20231107,509592160.0,0,09:30:11,6149.2,456
20231107,5584.0,,,,,4,0,0,0,0,1117508.0597,5583.6,,,,,4,0,0,0,0,,,CFFEX,,5589.6,IC2311,5584.0,5031.2,5583.6,70894.0,5588.0,5596.0,,71232.0,5590.2,,20231107,524111280.0,500,09:30:11,6149.2,469
20231107,5584.0,,,,,3,0,0,0,0,1117497.56303,5583.8,,,,,3,0,0,0,0,,,CFFEX,,5589.6,IC2311,5584.0,5031.2,5583.6,70892.0,5588.0,5596.0,,71232.0,5590.2,,20231107,531928840.0,0,09:30:12,6149.2,476
20231107,5583.8,,,,,9,0,0,0,0,1117483.12757,5583.6,,,,,2,0,0,0,0,,,CFFEX,,5589.6,IC2311,5583.8,5031.2,5583.6,70885.0,5588.0,5596.0,,71232.0,5590.2,,20231107,543096800.0,500,09:30:12,6149.2,486
20231107,5583.8,,,,,11,0,0,0,0,1117468.46774,5583.4,,,,,20,0,0,0,0,,,CFFEX,,5589.6,IC2311,5583.6,5031.2,5583.6,70877.0,5588.0,5596.0,,71232.0,5590.2,,20231107,554264360.0,0,09:30:13,6149.2,496
20231107,5583.6,,,,,5,0,0,0,0,1117436.21622,5583.4,,,,,6,0,0,0,0,,,CFFEX,,5589.6,IC2311,5583.4,5031.2,5583.4,70856.0,5588.0,5596.0,,71232.0,5590.2,,20231107,578831960.0,500,09:30:13,6149.2,518
20231107,5583.4,,,,,1,0,0,0,0,1117416.09023,5583.2,,,,,3,0,0,0,0,,,CFFEX,,5589.6,IC2311,5583.2,5031.2,5583.2,70847.0,5588.0,5596.0,,71232.0,5590.2,,20231107,594465360.0,0,09:30:14,6149.2,532
20231107,5583.2,,,,,12,0,0,0,0,1117398.30882,5583.0,,,,,12,0,0,0,0,,,CFFEX,,5589.6,IC2311,5583.0,5031.2,5583.0,70839.0,5588.0,5596.0,,71232.0,5590.2,,20231107,607864680.0,500,09:30:14,6149.2,544
20231107,5583.0,,,,,1,0,0,0,0,1117366.71378,5582.8,,,,,12,0,0,0,0,,,CFFEX,,5589.6,IC2311,5582.8,5031.2,5582.8,70820.0,5588.0,5596.0,,71232.0,5590.2,,20231107,632429560.0,0,09:30:15,6149.2,566
20231107,5582.8,,,,,13,0,0,0,0,1117341.16438,5581.4,,,,,17,0,0,0,0,,,CFFEX,,5589.6,IC2311,5582.8,5031.2,5582.0,70809.0,5588.0,5596.0,,71232.0,5590.2,,20231107,652527240.0,500,09:30:15,6149.2,584
20231107,5582.6,,,,,9,0,0,0,0,1117333.58234,5581.6,,,,,4,0,0,0,0,,,CFFEX,,5589.6,IC2311,5582.6,5031.2,5581.6,70808.0,5588.0,5596.0,,71232.0,5590.2,,20231107,658109480.0,0,09:30:16,6149.2,589
20231107,5581.6,,,,,5,0,0,0,0,1117319.73244,5581.4,,,,,18,0,0,0,0,,,CFFEX,,5589.6,IC2311,5582.6,5031.2,5581.6,70801.0,5588.0,5596.0,,71232.0,5590.2,,20231107,668157200.0,500,09:30:16,6149.2,598
20231107,5582.6,,,,,15,0,0,0,0,1117301.87192,5581.4,,,,,16,0,0,0,0,,,CFFEX,,5589.6,IC2311,5581.4,5031.2,5581.4,70792.0,5588.0,5596.0,,71232.0,5590.2,,20231107,680436840.0,0,09:30:17,6149.2,609
20231107,5581.6,,,,,1,0,0,0,0,1117280.12841,5581.4,,,,,6,0,0,0,0,,,CFFEX,,5589.6,IC2311,5581.4,5031.2,5581.4,70782.0,5588.0,5596.0,,71232.0,5590.2,,20231107,696065520.0,500,09:30:17,6149.2,623
20231107,5582.6,,,,,16,0,0,0,0,1117269.07937,5581.4,,,,,3,0,0,0,0,,,CFFEX,,5589.6,IC2311,5581.4,5031.2,5581.4,70780.0,5588.0,5596.0,,71232.0,5590.2,,20231107,703879520.0,0,09:30:18,6149.2,630
20231107,5581.4,,,,,3,0,0,0,0,1117258.27316,5581.2,,,,,7,0,0,0,0,,,CFFEX,,5589.6,IC2311,5581.4,5031.2,5581.4,70775.0,5588.0,5596.0,,71232.0,5590.2,,20231107,711693520.0,500,09:30:18,6149.2,637
20231107,5581.4,,,,,8,0,0,0,0,1117243.77125,5581.2,,,,,7,0,0,0,0,,,CFFEX,,5589.6,IC2311,5581.4,5031.2,5581.4,70768.0,5588.0,5596.0,,71232.0,5590.2,,20231107,722856720.0,0,09:30:19,6149.2,647
20231107,5581.2,,,,,7,0,0,0,0,1117228.6758,5581.0,,,,,2,0,0,0,0,,,CFFEX,,5589.6,IC2311,5581.2,5031.2,5581.2,70770.0,5588.0,5596.0,,71232.0,5590.2,,20231107,734019240.0,500,09:30:19,6149.2,657
20231107,5581.2,,,,,13,0,0,0,0,1117217.89157,5580.6,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5580.6,5031.2,5580.6,70764.0,5588.0,5596.0,,71232.0,5590.2,,20231107,741832680.0,0,09:30:20,6149.2,664
20231107,5580.6,,,,,1,0,0,0,0,1117201.95846,5580.4,,,,,3,0,0,0,0,,,CFFEX,,5589.6,IC2311,5580.6,5031.2,5580.6,70754.0,5588.0,5596.0,,71232.0,5590.2,,20231107,752994120.0,500,09:30:20,6149.2,674
20231107,5580.4,,,,,7,0,0,0,0,1117182.15743,5580.0,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5580.4,5031.2,5580.0,70749.0,5588.0,5596.0,,71232.0,5590.2,,20231107,766386960.0,0,09:30:21,6149.2,686
20231107,5580.0,,,,,9,0,0,0,0,1117170.73593,5579.6,,,,,2,0,0,0,0,,,CFFEX,,5589.6,IC2311,5580.2,5031.2,5580.0,70743.0,5588.0,5596.0,,71232.0,5590.2,,20231107,774199320.0,500,09:30:21,6149.2,693
20231107,5579.6,,,,,6,0,0,0,0,1117148.83853,5579.0,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5580.0,5031.2,5579.6,70734.0,5588.0,5596.0,,71232.0,5590.2,,20231107,788707080.0,0,09:30:22,6149.2,706
20231107,5579.0,,,,,7,0,0,0,0,1117131.39665,5578.2,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5579.0,5031.2,5579.0,70726.0,5588.0,5596.0,,71232.0,5590.2,,20231107,799866080.0,500,09:30:22,6149.2,716
20231107,5578.8,,,,,1,0,0,0,0,1117121.05409,5578.4,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5578.2,5031.2,5578.2,70722.0,5588.0,5596.0,,71232.0,5590.2,,20231107,805444280.0,0,09:30:23,6149.2,721
20231107,5578.8,,,,,8,0,0,0,0,1117104.10959,5578.4,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5578.6,5031.2,5578.2,70714.0,5588.0,5596.0,,71232.0,5590.2,,20231107,815486000.0,500,09:30:23,6149.2,730
20231107,5578.4,,,,,4,0,0,0,0,1117087.80488,5578.2,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5578.2,5031.2,5577.0,70707.0,5588.0,5596.0,,71232.0,5590.2,,20231107,824410800.0,0,09:30:24,6149.2,738
20231107,5578.4,,,,,6,0,0,0,0,1117078.27725,5578.2,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5578.4,5031.2,5577.0,70703.0,5588.0,5596.0,,71232.0,5590.2,,20231107,829989160.0,500,09:30:24,6149.2,743
20231107,5578.2,,,,,2,0,0,0,0,1117057.55968,5577.0,,,,,2,0,0,0,0,,,CFFEX,,5589.6,IC2311,5577.0,5031.2,5577.0,70697.0,5588.0,5596.0,,71232.0,5590.2,,20231107,842261400.0,0,09:30:25,6149.2,754
20231107,5578.4,,,,,1,0,0,0,0,1117033.95046,5578.2,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5578.2,5031.2,5577.0,70688.0,5588.0,5596.0,,71232.0,5590.2,,20231107,856765040.0,500,09:30:25,6149.2,767
20231107,5580.0,,,,,4,0,0,0,0,1117000.81218,5579.6,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5580.0,5031.2,5577.0,70673.0,5588.0,5596.0,,71232.0,5590.2,,20231107,880196640.0,0,09:30:26,6149.2,788
20231107,5580.0,,,,,1,0,0,0,0,1116975.76208,5578.4,,,,,2,0,0,0,0,,,CFFEX,,5589.6,IC2311,5580.2,5031.2,5577.0,70658.0,5588.0,5596.0,,71232.0,5590.2,,20231107,901399440.0,500,09:30:26,6149.2,807
20231107,5580.4,,,,,5,0,0,0,0,1116973.34981,5580.0,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5580.0,5031.2,5577.0,70656.0,5588.0,5596.0,,71232.0,5590.2,,20231107,903631440.0,0,09:30:27,6149.2,809
20231107,5580.6,,,,,10,0,0,0,0,1116963.42298,5579.4,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5580.6,5031.2,5577.0,70651.0,5588.0,5596.0,,71232.0,5590.2,,20231107,913676080.0,500,09:30:27,6149.2,818
20231107,5580.6,,,,,8,0,0,0,0,1116961.36585,5580.0,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5580.6,5031.2,5577.0,70649.0,5588.0,5596.0,,71232.0,5590.2,,20231107,915908320.0,0,09:30:28,6149.2,820
20231107,5580.6,,,,,10,0,0,0,0,1116955.97576,5580.0,,,,,3,0,0,0,0,,,CFFEX,,5589.6,IC2311,5580.2,5031.2,5577.0,70644.0,5588.0,5596.0,,71232.0,5590.2,,20231107,921488680.0,500,09:30:28,6149.2,825
20231107,5579.8,,,,,1,0,0,0,0,1116951.36309,5579.6,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5580.0,5031.2,5577.0,70640.0,5588.0,5596.0,,71232.0,5590.2,,20231107,925952680.0,0,09:30:29,6149.2,829
20231107,5580.6,,,,,8,0,0,0,0,1116940.02384,5580.4,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5580.4,5031.2,5577.0,70637.0,5588.0,5596.0,,71232.0,5590.2,,20231107,937112680.0,500,09:30:29,6149.2,839
20231107,5581.4,,,,,3,0,0,0,0,1116928.02817,5580.6,,,,,2,0,0,0,0,,,CFFEX,,5589.6,IC2311,5580.8,5031.2,5577.0,70626.0,5588.0,5596.0,,71232.0,5590.2,,20231107,951622680.0,0,09:30:30,6149.2,852
20231107,5582.6,,,,,3,0,0,0,0,1116918.06674,5582.4,,,,,4,0,0,0,0,,,CFFEX,,5589.6,IC2311,5582.4,5031.2,5577.0,70612.0,5588.0,5596.0,,71232.0,5590.2,,20231107,970601800.0,500,09:30:30,6149.2,869
20231107,5582.4,,,,,3,0,0,0,0,1116912.54545,5581.0,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5581.0,5031.2,5577.0,70606.0,5588.0,5596.0,,71232.0,5590.2,,20231107,982883040.0,0,09:30:31,6149.2,880
20231107,5582.2,,,,,1,0,0,0,0,1116912.54545,5581.0,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5581.0,5031.2,5577.0,70606.0,5588.0,5596.0,,71232.0,5590.2,,20231107,982883040.0,500,09:30:31,6149.2,880
20231107,5581.0,,,,,3,0,0,0,0,1116910.12458,5580.8,,,,,2,0,0,0,0,,,CFFEX,,5589.6,IC2311,5581.0,5031.2,5577.0,70608.0,5588.0,5596.0,,71232.0,5590.2,,20231107,986231640.0,0,09:30:32,6149.2,883
20231107,5580.8,,,,,1,0,0,0,0,1116900.53691,5580.0,,,,,2,0,0,0,0,,,CFFEX,,5589.6,IC2311,5580.0,5031.2,5577.0,70600.0,5588.0,5596.0,,71232.0,5590.2,,20231107,998509080.0,500,09:30:32,6149.2,894
20231107,5580.6,,,,,2,0,0,0,0,1116900.53691,5580.0,,,,,3,0,0,0,0,,,CFFEX,,5589.6,IC2311,5580.0,5031.2,5577.0,70600.0,5588.0,5596.0,,71232.0,5590.2,,20231107,998509080.0,0,09:30:33,6149.2,894
20231107,5581.4,,,,,1,0,0,0,0,1116880.74317,5581.0,,,,,3,0,0,0,0,,,CFFEX,,5589.6,IC2311,5581.0,5031.2,5577.0,70585.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1021945880.0,500,09:30:33,6149.2,915
20231107,5580.0,,,,,1,0,0,0,0,1116878.51852,5579.0,,,,,3,0,0,0,0,,,CFFEX,,5589.6,IC2311,5581.0,5031.2,5577.0,70583.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1025294480.0,0,09:30:34,6149.2,918
20231107,5581.6,,,,,5,0,0,0,0,1116870.42071,5581.2,,,,,3,0,0,0,0,,,CFFEX,,5589.6,IC2311,5581.0,5031.2,5577.0,70580.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1035338880.0,500,09:30:34,6149.2,927
20231107,5581.2,,,,,1,0,0,0,0,1116865.82441,5580.4,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5581.4,5031.2,5577.0,70577.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1043152680.0,0,09:30:35,6149.2,934
20231107,5581.4,,,,,2,0,0,0,0,1116861.59405,5580.6,,,,,4,0,0,0,0,,,CFFEX,,5589.6,IC2311,5581.2,5031.2,5577.0,70571.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1050966760.0,500,09:30:35,6149.2,941
20231107,5582.0,,,,,1,0,0,0,0,1116859.87288,5581.6,,,,,2,0,0,0,0,,,CFFEX,,5589.6,IC2311,5582.0,5031.2,5577.0,70569.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1054315720.0,0,09:30:36,6149.2,944
20231107,5582.8,,,,,10,0,0,0,0,1116855.38784,5581.8,,,,,2,0,0,0,0,,,CFFEX,,5589.6,IC2311,5582.2,5031.2,5577.0,70559.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1065480040.0,500,09:30:36,6149.2,954
20231107,5582.6,,,,,1,0,0,0,0,1116853.48643,5581.8,,,,,2,0,0,0,0,,,CFFEX,,5589.6,IC2311,5582.0,5031.2,5577.0,70561.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1069945640.0,0,09:30:37,6149.2,958
20231107,5582.0,,,,,1,0,0,0,0,1116853.09698,5581.6,,,,,2,0,0,0,0,,,CFFEX,,5589.6,IC2311,5582.4,5031.2,5577.0,70560.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1071062120.0,500,09:30:37,6149.2,959
20231107,5582.6,,,,,1,0,0,0,0,1116851.85031,5581.8,,,,,3,0,0,0,0,,,CFFEX,,5589.6,IC2311,5582.0,5031.2,5577.0,70557.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1074411480.0,0,09:30:38,6149.2,962
20231107,5582.0,,,,,1,0,0,0,0,1116850.22774,5581.8,,,,,2,0,0,0,0,,,CFFEX,,5589.6,IC2311,5582.8,5031.2,5577.0,70553.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1078877320.0,500,09:30:38,6149.2,966
20231107,5582.8,,,,,8,0,0,0,0,1116847.31757,5582.0,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5582.0,5031.2,5577.0,70553.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1086692440.0,0,09:30:39,6149.2,973
20231107,5582.0,,,,,1,0,0,0,0,1116845.60901,5581.8,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5582.8,5031.2,5577.0,70550.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1091158160.0,500,09:30:39,6149.2,977
20231107,5582.8,,,,,7,0,0,0,0,1116845.15337,5582.2,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5582.0,5031.2,5577.0,70549.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1092274560.0,0,09:30:40,6149.2,978
20231107,5582.6,,,,,1,0,0,0,0,1116844.82125,5582.2,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5582.6,5031.2,5577.0,70549.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1093391080.0,500,09:30:40,6149.2,979
20231107,5583.0,,,,,3,0,0,0,0,1116841.82002,5582.0,,,,,2,0,0,0,0,,,CFFEX,,5589.6,IC2311,5583.0,5031.2,5577.0,70540.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1104556560.0,0,09:30:41,6149.2,989
20231107,5582.6,,,,,3,0,0,0,0,1116841.08871,5582.2,,,,,5,0,0,0,0,,,CFFEX,,5589.6,IC2311,5583.0,5031.2,5577.0,70538.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1107906360.0,500,09:30:41,6149.2,992
20231107,5583.0,,,,,3,0,0,0,0,1116838.28,5582.0,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5582.4,5031.2,5577.0,70538.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1116838280.0,0,09:30:42,6149.2,1000
20231107,5582.4,,,,,1,0,0,0,0,1116837.84216,5581.6,,,,,2,0,0,0,0,,,CFFEX,,5589.6,IC2311,5582.0,5031.2,5577.0,70537.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1117954680.0,500,09:30:42,6149.2,1001
20231107,5582.8,,,,,3,0,0,0,0,1116837.48503,5581.8,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5582.4,5031.2,5577.0,70536.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1119071160.0,0,09:30:43,6149.2,1002
20231107,5582.4,,,,,1,0,0,0,0,1116835.35253,5581.8,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5581.6,5031.2,5577.0,70537.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1124653200.0,500,09:30:43,6149.2,1007
20231107,5583.0,,,,,6,0,0,0,0,1116834.05941,5581.6,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5581.8,5031.2,5577.0,70536.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1128002400.0,0,09:30:44,6149.2,1010
20231107,5581.8,,,,,3,0,0,0,0,1116833.5905,5581.6,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5581.8,5031.2,5577.0,70535.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1129118760.0,500,09:30:44,6149.2,1011
20231107,5581.6,,,,,1,0,0,0,0,1116831.68473,5581.4,,,,,2,0,0,0,0,,,CFFEX,,5589.6,IC2311,5581.6,5031.2,5577.0,70534.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1133584160.0,0,09:30:45,6149.2,1015
20231107,5582.8,,,,,3,0,0,0,0,1116830.67847,5581.2,,,,,2,0,0,0,0,,,CFFEX,,5589.6,IC2311,5581.6,5031.2,5577.0,70532.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1135816800.0,500,09:30:45,6149.2,1017
20231107,5582.6,,,,,6,0,0,0,0,1116830.67847,5581.4,,,,,4,0,0,0,0,,,CFFEX,,5589.6,IC2311,5581.6,5031.2,5577.0,70532.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1135816800.0,0,09:30:46,6149.2,1017
20231107,5582.2,,,,,1,0,0,0,0,1116829.03036,5581.4,,,,,4,0,0,0,0,,,CFFEX,,5589.6,IC2311,5581.4,5031.2,5577.0,70529.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1140282440.0,500,09:30:46,6149.2,1021
20231107,5582.8,,,,,2,0,0,0,0,1116826.67965,5581.6,,,,,3,0,0,0,0,,,CFFEX,,5589.6,IC2311,5581.8,5031.2,5577.0,70527.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1146981000.0,0,09:30:47,6149.2,1027
20231107,5582.8,,,,,2,0,0,0,0,1116825.77259,5582.2,,,,,1,0,0,0,0,,,CFFEX,,5589.6,IC2311,5581.8,5031.2,5577.0,70525.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1149213720.0,500,09:30:47,6149.2,1029
20231107,5583.0,,,,,4,0,0,0,0,1116824.294,5581.8,,,,,2,0,0,0,0,,,CFFEX,,5589.6,IC2311,5582.2,5031.2,5577.0,70522.0,5588.0,5596.0,,71232.0,5590.2,,20231107,1154796320.0,0,09:30:48,6149.2,1034
