r1,r2,r3,ap,at,sl,pnl,trades
0.95,0.0,0.3,2,0.5,2.4,58.40000000000279,5
0.95,0.0,0.15,2,0.5,2.4,55.400000000002606,6
0.95,0.0,0.2,2,0.5,2.4,55.400000000002606,6
0.95,0.0,0.1,2,0.5,2.4,51.600000000001685,9
0.95,0.1,0.25,2,0.5,2.4,46.20000000000334,3
0.95,0.15,0.25,2,0.5,2.4,46.20000000000334,3
0.95,0.05,0.15,2,0.5,2.4,43.20000000000316,4
0.95,0.2,0.15,2,0.5,2.4,43.20000000000316,4
0.95,0.15,0.15,2,0.5,2.4,43.20000000000316,4
0.95,0.1,0.15,2,0.5,2.4,43.20000000000316,4
0.95,0.3,0.05,2,0.5,2.4,39.40000000000224,7
0.95,0.2,0.1,2,0.5,2.4,30.20000000000242,6
0.95,0.1,0.1,2,0.5,2.4,30.20000000000242,6
0.9,0.0,0.3,2,0.5,2.4,29.000000000002785,5
0.85,0.0,0.3,2,0.5,2.4,29.000000000002785,5
0.8,0.0,0.3,2,0.5,2.4,29.000000000002785,5
0.8,0.0,0.2,2,0.5,2.4,26.0000000000026,6
0.8,0.0,0.15,2,0.5,2.4,26.0000000000026,6
0.9,0.0,0.15,2,0.5,2.4,26.0000000000026,6
0.9,0.0,0.2,2,0.5,2.4,26.0000000000026,6
0.85,0.0,0.15,2,0.5,2.4,26.0000000000026,6
0.85,0.0,0.2,2,0.5,2.4,26.0000000000026,6
0.85,0.0,0.1,2,0.5,2.4,20.600000000000414,10
0.95,0.65,0.15,2,0.5,2.4,16.800000000003337,3
0.9,0.1,0.25,2,0.5,2.4,16.800000000003337,3
0.85,0.1,0.25,2,0.5,2.4,16.800000000003337,3
0.9,0.3,0.2,2,0.5,2.4,16.800000000003337,3
0.95,0.6,0.15,2,0.5,2.4,16.800000000003337,3
0.9,0.15,0.25,2,0.5,2.4,16.800000000003337,3
0.85,0.3,0.2,2,0.5,2.4,16.800000000003337,3
0.9,0.35,0.2,2,0.5,2.4,16.800000000003337,3
0.85,0.15,0.25,2,0.5,2.4,16.800000000003337,3
0.95,0.35,0.2,2,0.5,2.4,16.800000000003337,3
0.95,0.3,0.2,2,0.5,2.4,16.800000000003337,3
0.85,0.65,0.15,2,0.5,2.4,16.800000000003337,3
0.85,0.35,0.2,2,0.5,2.4,16.800000000003337,3
0.85,0.6,0.15,2,0.5,2.4,16.800000000003337,3
0.9,0.65,0.15,2,0.5,2.4,16.800000000003337,3
0.9,0.6,0.15,2,0.5,2.4,16.800000000003337,3
0.9,0.75,0.05,2,0.5,2.4,16.20000000000315,4
0.9,0.5,0.05,2,0.5,2.4,16.20000000000315,4
0.85,0.55,0.05,2,0.5,2.4,16.20000000000315,4
0.85,0.45,0.05,2,0.5,2.4,16.20000000000315,4
0.85,0.25,0.1,2,0.5,2.4,16.20000000000315,4
0.9,0.7,0.05,2,0.5,2.4,16.20000000000315,4
0.85,0.15,0.1,2,0.5,2.4,16.20000000000315,4
0.85,0.2,0.1,2,0.5,2.4,16.20000000000315,4
0.85,0.1,0.1,2,0.5,2.4,16.20000000000315,4
0.9,0.6,0.05,2,0.5,2.4,16.20000000000315,4
0.85,0.6,0.05,2,0.5,2.4,16.20000000000315,4
0.85,0.75,0.05,2,0.5,2.4,16.20000000000315,4
0.85,0.65,0.05,2,0.5,2.4,16.20000000000315,4
0.85,0.05,0.1,2,0.5,2.4,16.20000000000315,4
0.9,0.65,0.05,2,0.5,2.4,16.20000000000315,4
0.9,0.55,0.05,2,0.5,2.4,16.20000000000315,4
0.85,0.7,0.05,2,0.5,2.4,16.20000000000315,4
0.85,0.5,0.05,2,0.5,2.4,16.20000000000315,4
0.95,0.15,0.1,2,0.5,2.4,15.200000000001864,8
0.85,0.45,0.1,2,0.5,2.4,13.800000000003152,4
0.85,0.35,0.1,2,0.5,2.4,13.800000000003152,4
0.85,0.15,0.15,2,0.5,2.4,13.800000000003152,4
0.95,0.95,0.05,2,0.5,2.4,13.800000000003152,4
0.95,0.5,0.1,2,0.5,2.4,13.800000000003152,4
0.9,0.15,0.15,2,0.5,2.4,13.800000000003152,4
0.85,0.8,0.05,2,0.5,2.4,13.800000000003152,4
0.85,0.2,0.15,2,0.5,2.4,13.800000000003152,4
0.9,0.85,0.05,2,0.5,2.4,13.800000000003152,4
0.95,0.55,0.1,2,0.5,2.4,13.800000000003152,4
0.85,0.55,0.1,2,0.5,2.4,13.800000000003152,4
0.9,0.95,0.05,2,0.5,2.4,13.800000000003152,4
0.9,0.3,0.1,2,0.5,2.4,13.800000000003152,4
0.9,0.55,0.1,2,0.5,2.4,13.800000000003152,4
