r1,r2,r3,ap,at,sl,pnl,trades
0.0,0.15,0.0,2,0.5,2.4,309.00000000000637,4
0.0,0.05,0.1,2,0.5,2.4,309.00000000000637,4
0.0,0.1,0.05,2,0.5,2.4,309.00000000000637,4
0.0,0.0,0.3,2,0.5,2.4,276.6000000000097,9
0.0,0.05,0.0,2,0.5,2.4,257.00000000000637,5
0.0,0.1,0.0,2,0.5,2.4,257.00000000000637,5
0.0,0.05,0.05,2,0.5,2.4,255.40000000000674,3
0.0,0.15,0.15,2,0.5,2.4,255.20000000000877,10
0.0,0.0,0.15,2,0.5,2.4,244.60000000000448,6
0.15,0.25,0.0,2,0.5,2.4,240.60000000000556,4
0.05,0.0,0.2,2,0.5,2.4,224.60000000000593,6
0.05,0.3,0.0,2,0.5,2.4,215.8000000000097,6
0.0,0.2,0.05,2,0.5,2.4,215.8000000000097,6
0.0,0.25,0.0,2,0.5,2.4,215.8000000000097,6
0.45,0.55,0.05,2,0.5,2.4,215.8000000000097,6
0.3,0.5,0.0,2,0.5,2.4,215.8000000000097,6
0.25,0.4,0.05,2,0.5,2.4,215.8000000000097,6
0.1,0.1,0.1,2,0.5,2.4,205.40000000000484,6
0.35,0.55,0.0,2,0.5,2.4,203.80000000001024,6
0.05,0.25,0.05,2,0.5,2.4,203.80000000001024,6
0.1,0.2,0.0,2,0.5,2.4,203.40000000000592,4
0.4,0.6,0.0,2,0.5,2.4,202.20000000000826,7
0.3,0.45,0.05,2,0.5,2.4,201.80000000000953,7
0.1,0.35,0.0,2,0.5,2.4,201.80000000000953,7
0.05,0.2,0.1,2,0.5,2.4,201.80000000000953,7
0.55,0.7,0.0,2,0.5,2.4,198.40000000000967,6
0.5,0.6,0.05,2,0.5,2.4,198.40000000000967,6
0.35,0.4,0.0,2,0.5,2.4,193.800000000005,2
0.25,0.45,0.0,2,0.5,2.4,193.40000000000936,6
0.5,0.65,0.0,2,0.5,2.4,193.40000000000936,6
0.1,0.15,0.05,2,0.5,2.4,187.4000000000063,6
0.55,0.65,0.05,2,0.5,2.4,184.80000000000823,7
0.35,0.5,0.05,2,0.5,2.4,183.4000000000104,8
0.2,0.45,0.0,2,0.5,2.4,183.4000000000104,8
0.45,0.65,0.0,2,0.5,2.4,183.4000000000104,8
0.3,0.4,0.1,2,0.5,2.4,181.8000000000104,7
0.15,0.4,0.0,2,0.5,2.4,181.8000000000104,7
0.2,0.4,0.05,2,0.5,2.4,180.4000000000086,8
0.35,0.4,0.15,2,0.5,2.4,180.4000000000086,8
0.0,0.3,0.0,2,0.5,2.4,180.4000000000086,8
0.25,0.5,0.0,2,0.5,2.4,179.80000000000913,8
0.25,0.45,0.05,2,0.5,2.4,178.60000000000895,8
0.0,0.3,0.15,2,0.5,2.4,178.60000000000895,8
0.25,0.45,0.1,2,0.5,2.4,178.60000000000895,8
0.0,0.3,0.25,2,0.5,2.4,178.60000000000895,8
0.0,0.3,0.2,2,0.5,2.4,178.60000000000895,8
0.05,0.4,0.05,2,0.5,2.4,178.60000000000895,8
0.25,0.4,0.1,2,0.5,2.4,178.60000000000895,8
0.0,0.3,0.1,2,0.5,2.4,178.60000000000895,8
0.0,0.3,0.05,2,0.5,2.4,178.60000000000895,8
0.25,0.4,0.15,2,0.5,2.4,178.60000000000895,8
0.2,0.65,0.0,2,0.5,2.4,178.60000000000895,8
0.2,0.6,0.0,2,0.5,2.4,178.60000000000895,8
0.2,0.55,0.05,2,0.5,2.4,178.60000000000895,8
0.2,0.55,0.0,2,0.5,2.4,178.60000000000895,8
0.2,0.5,0.1,2,0.5,2.4,178.60000000000895,8
0.2,0.5,0.05,2,0.5,2.4,178.60000000000895,8
0.0,0.25,0.25,2,0.5,2.4,178.60000000000895,8
0.0,0.25,0.2,2,0.5,2.4,178.60000000000895,8
0.0,0.25,0.15,2,0.5,2.4,178.60000000000895,8
0.0,0.25,0.1,2,0.5,2.4,178.60000000000895,8
0.25,0.5,0.05,2,0.5,2.4,178.60000000000895,8
0.0,0.35,0.15,2,0.5,2.4,178.60000000000895,8
0.25,0.5,0.1,2,0.5,2.4,178.60000000000895,8
0.25,0.55,0.0,2,0.5,2.4,178.60000000000895,8
0.0,0.4,0.0,2,0.5,2.4,178.60000000000895,8
0.0,0.4,0.05,2,0.5,2.4,178.60000000000895,8
