r1,r2,r3,ap,at,sl,pnl,trades
0.0,0.15,0.0,2,0.5,2.4,589.600000000007,7
0.0,0.1,0.05,2,0.5,2.4,557.4000000000082,9
0.0,0.05,0.05,2,0.5,2.4,547.2000000000091,6
0.0,0.0,0.15,2,0.5,2.4,543.8000000000097,10
0.05,0.15,0.0,2,0.5,2.4,543.8000000000097,10
0.15,0.2,0.0,2,0.5,2.4,513.000000000009,7
0.05,0.0,0.2,2,0.5,2.4,503.80000000000786,9
0.0,0.1,0.0,2,0.5,2.4,500.8000000000091,6
0.0,0.2,0.0,2,0.5,2.4,498.20000000000493,12
0.05,0.05,0.1,2,0.5,2.4,496.2000000000099,8
0.0,0.15,0.05,2,0.5,2.4,494.2000000000037,11
0.05,0.1,0.05,2,0.5,2.4,487.20000000001113,8
0.1,0.0,0.25,2,0.5,2.4,486.20000000000533,9
0.0,0.25,0.0,2,0.5,2.4,468.80000000000314,13
0.0,0.1,0.1,2,0.5,2.4,466.60000000000514,13
0.0,0.05,0.1,2,0.5,2.4,463.80000000000587,8
0.05,0.2,0.0,2,0.5,2.4,455.20000000000533,10
0.0,0.0,0.2,2,0.5,2.4,452.6000000000077,10
0.15,0.25,0.0,2,0.5,2.4,451.4000000000049,10
0.1,0.05,0.15,2,0.5,2.4,445.80000000000746,7
0.05,0.0,0.25,2,0.5,2.4,444.60000000000565,10
0.05,0.1,0.1,2,0.5,2.4,443.00000000000693,10
0.1,0.1,0.1,2,0.5,2.4,442.0000000000082,7
0.05,0.25,0.0,2,0.5,2.4,437.8000000000038,15
0.05,0.15,0.05,2,0.5,2.4,433.2000000000057,11
0.0,0.05,0.15,2,0.5,2.4,432.8000000000042,11
0.0,0.0,0.25,2,0.5,2.4,422.00000000000466,14
0.1,0.25,0.0,2,0.5,2.4,399.60000000000474,12
0.2,0.15,0.1,2,0.5,2.4,397.40000000000816,14
0.15,0.1,0.15,2,0.5,2.4,382.40000000000543,7
0.25,0.25,0.05,2,0.5,2.4,380.60000000000923,9
0.15,0.0,0.3,2,0.5,2.4,377.60000000000707,8
0.25,0.3,0.0,2,0.5,2.4,377.60000000000707,8
0.2,0.25,0.0,2,0.5,2.4,374.40000000000606,7
0.1,0.2,0.0,2,0.5,2.4,367.60000000000537,9
0.1,0.05,0.2,2,0.5,2.4,360.2000000000051,8
0.15,0.2,0.05,2,0.5,2.4,360.2000000000051,8
0.05,0.05,0.15,2,0.5,2.4,358.0000000000046,9
0.2,0.1,0.2,2,0.5,2.4,357.8000000000067,10
0.05,0.2,0.05,2,0.5,2.4,357.8000000000042,12
0.0,0.05,0.2,2,0.5,2.4,357.8000000000042,12
0.1,0.15,0.05,2,0.5,2.4,356.8000000000048,9
0.15,0.05,0.25,2,0.5,2.4,352.6000000000049,8
0.1,0.1,0.15,2,0.5,2.4,345.20000000000545,8
