r1,r2,r3,ap,at,sl,pnl,trades
0.55,0.25,0.0,2,0.5,2.4,679.9999999999858,11
0.0,0.25,0.0,2,0.5,2.4,675.9999999999911,2
0.15,0.25,0.0,2,0.5,2.4,675.9999999999911,2
0.3,0.25,0.0,2,0.5,2.4,675.9999999999911,2
0.25,0.25,0.0,2,0.5,2.4,675.9999999999911,2
0.2,0.25,0.0,2,0.5,2.4,675.9999999999911,2
0.4,0.25,0.0,2,0.5,2.4,675.9999999999911,2
0.35,0.25,0.0,2,0.5,2.4,675.9999999999911,2
0.1,0.25,0.0,2,0.5,2.4,675.9999999999911,2
0.45,0.25,0.0,2,0.5,2.4,675.9999999999911,2
0.05,0.25,0.0,2,0.5,2.4,675.9999999999911,2
0.0,0.05,0.05,2,0.5,2.4,669.3999999999911,2
0.2,0.05,0.05,2,0.5,2.4,669.3999999999911,2
0.1,0.05,0.05,2,0.5,2.4,669.3999999999911,2
0.3,0.05,0.05,2,0.5,2.4,669.3999999999911,2
0.05,0.05,0.05,2,0.5,2.4,669.3999999999911,2
0.15,0.05,0.05,2,0.5,2.4,669.3999999999911,2
0.25,0.05,0.05,2,0.5,2.4,669.3999999999911,2
0.35,0.15,0.0,2,0.5,2.4,667.9999999999906,2
0.1,0.2,0.0,2,0.5,2.4,667.9999999999906,2
0.2,0.15,0.0,2,0.5,2.4,667.9999999999906,2
0.15,0.2,0.0,2,0.5,2.4,667.9999999999906,2
0.15,0.15,0.0,2,0.5,2.4,667.9999999999906,2
0.45,0.15,0.0,2,0.5,2.4,667.9999999999906,2
0.15,0.0,0.05,2,0.5,2.4,667.9999999999906,2
0.45,0.2,0.0,2,0.5,2.4,667.9999999999906,2
0.1,0.15,0.0,2,0.5,2.4,667.9999999999906,2
0.4,0.2,0.0,2,0.5,2.4,667.9999999999906,2
0.0,0.0,0.05,2,0.5,2.4,667.9999999999906,2
0.1,0.0,0.05,2,0.5,2.4,667.9999999999906,2
0.05,0.2,0.0,2,0.5,2.4,667.9999999999906,2
0.0,0.15,0.0,2,0.5,2.4,667.9999999999906,2
0.05,0.15,0.0,2,0.5,2.4,667.9999999999906,2
0.05,0.0,0.05,2,0.5,2.4,667.9999999999906,2
0.2,0.2,0.0,2,0.5,2.4,667.9999999999906,2
0.2,0.0,0.05,2,0.5,2.4,667.9999999999906,2
0.3,0.0,0.05,2,0.5,2.4,667.9999999999906,2
0.0,0.2,0.0,2,0.5,2.4,667.9999999999906,2
0.35,0.2,0.0,2,0.5,2.4,667.9999999999906,2
0.25,0.15,0.0,2,0.5,2.4,667.9999999999906,2
0.25,0.2,0.0,2,0.5,2.4,667.9999999999906,2
0.4,0.15,0.0,2,0.5,2.4,667.9999999999906,2
0.3,0.2,0.0,2,0.5,2.4,667.9999999999906,2
0.3,0.15,0.0,2,0.5,2.4,667.9999999999906,2
0.25,0.0,0.05,2,0.5,2.4,667.9999999999906,2
0.35,0.05,0.05,2,0.5,2.4,661.5999999999913,3
0.35,0.0,0.05,2,0.5,2.4,660.1999999999907,3
0.55,0.2,0.0,2,0.5,2.4,658.399999999986,13
0.4,0.05,0.05,2,0.5,2.4,655.9999999999912,3
0.45,0.05,0.05,2,0.5,2.4,655.9999999999912,3
0.45,0.0,0.05,2,0.5,2.4,654.5999999999907,3
0.4,0.0,0.05,2,0.5,2.4,654.5999999999907,3
0.5,0.0,0.0,2,0.5,2.4,652.3999999999896,15
0.5,0.25,0.0,2,0.5,2.4,648.7999999999889,4
0.3,0.05,0.0,2,0.5,2.4,645.5999999999888,3
0.1,0.05,0.0,2,0.5,2.4,645.5999999999888,3
0.15,0.05,0.0,2,0.5,2.4,645.5999999999888,3
0.2,0.05,0.0,2,0.5,2.4,645.5999999999888,3
0.25,0.05,0.0,2,0.5,2.4,645.5999999999888,3
0.05,0.05,0.0,2,0.5,2.4,645.5999999999888,3
0.0,0.05,0.0,2,0.5,2.4,645.5999999999888,3
0.15,0.0,0.0,2,0.5,2.4,644.7999999999895,3
0.3,0.0,0.0,2,0.5,2.4,644.7999999999895,3
0.1,0.0,0.0,2,0.5,2.4,644.7999999999895,3
0.2,0.0,0.0,2,0.5,2.4,644.7999999999895,3
0.05,0.0,0.0,2,0.5,2.4,644.7999999999895,3
0.25,0.0,0.0,2,0.5,2.4,644.7999999999895,3
0.0,0.0,0.0,2,0.5,2.4,644.7999999999895,3
0.3,0.1,0.0,2,0.5,2.4,644.1999999999891,3
0.05,0.1,0.0,2,0.5,2.4,644.1999999999891,3
0.15,0.1,0.0,2,0.5,2.4,644.1999999999891,3
0.25,0.1,0.0,2,0.5,2.4,644.1999999999891,3
0.1,0.1,0.0,2,0.5,2.4,644.1999999999891,3
0.0,0.1,0.0,2,0.5,2.4,644.1999999999891,3
0.2,0.1,0.0,2,0.5,2.4,644.1999999999891,3
0.5,0.15,0.0,2,0.5,2.4,641.1999999999915,8
0.35,0.05,0.0,2,0.5,2.4,637.7999999999889,4
0.35,0.0,0.0,2,0.5,2.4,636.9999999999897,4
0.35,0.1,0.0,2,0.5,2.4,636.3999999999893,4
0.45,0.05,0.0,2,0.5,2.4,634.3999999999887,4
0.4,0.05,0.0,2,0.5,2.4,634.3999999999887,4
0.5,0.05,0.0,2,0.5,2.4,634.1999999999902,14
0.4,0.0,0.0,2,0.5,2.4,633.5999999999894,4
0.45,0.0,0.0,2,0.5,2.4,633.5999999999894,4
0.4,0.1,0.0,2,0.5,2.4,632.9999999999891,4
0.45,0.1,0.0,2,0.5,2.4,632.9999999999891,4
0.5,0.05,0.05,2,0.5,2.4,630.1999999999942,9
0.5,0.2,0.0,2,0.5,2.4,629.5999999999897,6
0.5,0.0,0.05,2,0.5,2.4,626.9999999999842,17
0.5,0.1,0.0,2,0.5,2.4,623.79999999999,11
0.6,0.25,0.0,2,0.5,2.4,463.39999999998935,21
0.6,0.3,0.0,2,0.5,2.4,456.39999999998884,15
0.55,0.35,0.0,2,0.5,2.4,448.999999999989,5
0.0,0.1,0.05,2,0.5,2.4,438.39999999999156,2
0.1,0.15,0.05,2,0.5,2.4,438.39999999999156,2
0.5,0.35,0.0,2,0.5,2.4,438.39999999999156,2
