r1,r2,r3,ap,at,sl,pnl,trades
0.45,0.1,0.95,2,0.5,2.4,330.7999999999923,3
0.15,0.1,0.95,2,0.5,2.4,330.7999999999923,3
0.1,0.1,0.95,2,0.5,2.4,330.7999999999923,3
0.3,0.1,0.95,2,0.5,2.4,330.7999999999923,3
0.4,0.1,0.95,2,0.5,2.4,330.7999999999923,3
0.05,0.1,0.95,2,0.5,2.4,330.7999999999923,3
0.0,0.1,0.95,2,0.5,2.4,330.7999999999923,3
0.35,0.1,0.95,2,0.5,2.4,330.7999999999923,3
0.2,0.1,0.95,2,0.5,2.4,330.7999999999923,3
0.5,0.1,0.95,2,0.5,2.4,330.7999999999923,3
0.25,0.1,0.95,2,0.5,2.4,330.7999999999923,3
0.15,0.1,0.9,2,0.5,2.4,318.7999999999912,4
0.0,0.05,0.95,2,0.5,2.4,318.7999999999912,4
0.0,0.1,0.9,2,0.5,2.4,318.7999999999912,4
0.3,0.05,0.95,2,0.5,2.4,318.7999999999912,4
0.15,0.05,0.95,2,0.5,2.4,318.7999999999912,4
0.25,0.05,0.95,2,0.5,2.4,318.7999999999912,4
0.45,0.05,0.95,2,0.5,2.4,318.7999999999912,4
0.2,0.1,0.9,2,0.5,2.4,318.7999999999912,4
0.25,0.1,0.9,2,0.5,2.4,318.7999999999912,4
0.2,0.05,0.95,2,0.5,2.4,318.7999999999912,4
0.1,0.1,0.9,2,0.5,2.4,318.7999999999912,4
0.45,0.1,0.9,2,0.5,2.4,318.7999999999912,4
0.1,0.05,0.95,2,0.5,2.4,318.7999999999912,4
0.05,0.05,0.95,2,0.5,2.4,318.7999999999912,4
0.5,0.1,0.9,2,0.5,2.4,318.7999999999912,4
0.5,0.05,0.95,2,0.5,2.4,318.7999999999912,4
0.3,0.1,0.9,2,0.5,2.4,318.7999999999912,4
0.4,0.05,0.95,2,0.5,2.4,318.7999999999912,4
0.4,0.1,0.9,2,0.5,2.4,318.7999999999912,4
0.05,0.1,0.9,2,0.5,2.4,318.7999999999912,4
0.35,0.1,0.9,2,0.5,2.4,318.7999999999912,4
0.35,0.05,0.95,2,0.5,2.4,318.7999999999912,4
0.45,0.1,0.85,2,0.5,2.4,314.7999999999921,4
0.2,0.1,0.85,2,0.5,2.4,314.7999999999921,4
0.4,0.05,0.9,2,0.5,2.4,314.7999999999921,4
0.35,0.1,0.85,2,0.5,2.4,314.7999999999921,4
0.0,0.1,0.85,2,0.5,2.4,314.7999999999921,4
0.45,0.0,0.95,2,0.5,2.4,314.7999999999921,4
0.35,0.05,0.9,2,0.5,2.4,314.7999999999921,4
0.4,0.0,0.95,2,0.5,2.4,314.7999999999921,4
0.4,0.1,0.85,2,0.5,2.4,314.7999999999921,4
0.25,0.05,0.9,2,0.5,2.4,314.7999999999921,4
0.45,0.05,0.9,2,0.5,2.4,314.7999999999921,4
0.25,0.1,0.85,2,0.5,2.4,314.7999999999921,4
0.35,0.0,0.95,2,0.5,2.4,314.7999999999921,4
0.3,0.1,0.85,2,0.5,2.4,314.7999999999921,4
0.3,0.0,0.95,2,0.5,2.4,314.7999999999921,4
0.25,0.0,0.95,2,0.5,2.4,314.7999999999921,4
0.3,0.05,0.9,2,0.5,2.4,314.7999999999921,4
0.2,0.05,0.9,2,0.5,2.4,314.7999999999921,4
0.05,0.05,0.9,2,0.5,2.4,314.7999999999921,4
0.0,0.0,0.95,2,0.5,2.4,314.7999999999921,4
0.1,0.1,0.85,2,0.5,2.4,314.7999999999921,4
0.1,0.0,0.95,2,0.5,2.4,314.7999999999921,4
0.15,0.0,0.95,2,0.5,2.4,314.7999999999921,4
0.5,0.0,0.95,2,0.5,2.4,314.7999999999921,4
0.05,0.1,0.85,2,0.5,2.4,314.7999999999921,4
0.1,0.05,0.9,2,0.5,2.4,314.7999999999921,4
0.15,0.05,0.9,2,0.5,2.4,314.7999999999921,4
0.5,0.05,0.9,2,0.5,2.4,314.7999999999921,4
0.05,0.0,0.95,2,0.5,2.4,314.7999999999921,4
0.0,0.05,0.9,2,0.5,2.4,314.7999999999921,4
0.15,0.1,0.85,2,0.5,2.4,314.7999999999921,4
0.2,0.0,0.95,2,0.5,2.4,314.7999999999921,4
0.5,0.1,0.85,2,0.5,2.4,314.7999999999921,4
0.35,0.1,0.8,2,0.5,2.4,308.39999999999196,4
0.35,0.05,0.85,2,0.5,2.4,308.39999999999196,4
0.4,0.05,0.85,2,0.5,2.4,308.39999999999196,4
0.0,0.0,0.9,2,0.5,2.4,308.39999999999196,4
0.35,0.0,0.9,2,0.5,2.4,308.39999999999196,4
0.1,0.05,0.85,2,0.5,2.4,308.39999999999196,4
0.5,0.1,0.8,2,0.5,2.4,308.39999999999196,4
0.05,0.05,0.85,2,0.5,2.4,308.39999999999196,4
0.1,0.0,0.9,2,0.5,2.4,308.39999999999196,4
0.05,0.0,0.9,2,0.5,2.4,308.39999999999196,4
0.4,0.1,0.8,2,0.5,2.4,308.39999999999196,4
0.05,0.1,0.8,2,0.5,2.4,308.39999999999196,4
0.3,0.05,0.85,2,0.5,2.4,308.39999999999196,4
0.3,0.1,0.8,2,0.5,2.4,308.39999999999196,4
0.45,0.0,0.9,2,0.5,2.4,308.39999999999196,4
0.2,0.1,0.8,2,0.5,2.4,308.39999999999196,4
0.2,0.05,0.85,2,0.5,2.4,308.39999999999196,4
0.2,0.0,0.9,2,0.5,2.4,308.39999999999196,4
0.0,0.1,0.8,2,0.5,2.4,308.39999999999196,4
0.0,0.05,0.85,2,0.5,2.4,308.39999999999196,4
0.25,0.0,0.9,2,0.5,2.4,308.39999999999196,4
0.15,0.1,0.8,2,0.5,2.4,308.39999999999196,4
0.25,0.05,0.85,2,0.5,2.4,308.39999999999196,4
0.15,0.05,0.85,2,0.5,2.4,308.39999999999196,4
0.25,0.1,0.8,2,0.5,2.4,308.39999999999196,4
0.5,0.0,0.9,2,0.5,2.4,308.39999999999196,4
0.45,0.05,0.85,2,0.5,2.4,308.39999999999196,4
0.15,0.0,0.9,2,0.5,2.4,308.39999999999196,4
0.3,0.0,0.9,2,0.5,2.4,308.39999999999196,4
0.1,0.1,0.8,2,0.5,2.4,308.39999999999196,4
0.45,0.1,0.8,2,0.5,2.4,308.39999999999196,4
0.5,0.05,0.85,2,0.5,2.4,308.39999999999196,4
0.4,0.0,0.9,2,0.5,2.4,308.39999999999196,4
0.5,0.0,0.0,2,0.5,2.4,304.000000000003,7
0.0,0.1,0.75,2,0.5,2.4,277.99999999999307,5
0.3,0.0,0.85,2,0.5,2.4,277.99999999999307,5
0.0,0.05,0.8,2,0.5,2.4,277.99999999999307,5
0.1,0.1,0.75,2,0.5,2.4,277.99999999999307,5
0.4,0.1,0.75,2,0.5,2.4,277.99999999999307,5
0.45,0.05,0.8,2,0.5,2.4,277.99999999999307,5
0.35,0.05,0.8,2,0.5,2.4,277.99999999999307,5
0.15,0.1,0.75,2,0.5,2.4,277.99999999999307,5
0.1,0.0,0.85,2,0.5,2.4,277.99999999999307,5
0.15,0.05,0.8,2,0.5,2.4,277.99999999999307,5
0.5,0.0,0.85,2,0.5,2.4,277.99999999999307,5
0.35,0.0,0.85,2,0.5,2.4,277.99999999999307,5
0.15,0.0,0.85,2,0.5,2.4,277.99999999999307,5
0.1,0.05,0.8,2,0.5,2.4,277.99999999999307,5
0.0,0.0,0.85,2,0.5,2.4,277.99999999999307,5
0.5,0.05,0.8,2,0.5,2.4,277.99999999999307,5
0.3,0.05,0.8,2,0.5,2.4,277.99999999999307,5
0.45,0.0,0.85,2,0.5,2.4,277.99999999999307,5
0.05,0.1,0.75,2,0.5,2.4,277.99999999999307,5
0.25,0.1,0.75,2,0.5,2.4,277.99999999999307,5
0.05,0.0,0.85,2,0.5,2.4,277.99999999999307,5
0.5,0.1,0.75,2,0.5,2.4,277.99999999999307,5
0.2,0.1,0.75,2,0.5,2.4,277.99999999999307,5
0.25,0.0,0.85,2,0.5,2.4,277.99999999999307,5
0.4,0.05,0.8,2,0.5,2.4,277.99999999999307,5
0.4,0.0,0.85,2,0.5,2.4,277.99999999999307,5
0.45,0.1,0.75,2,0.5,2.4,277.99999999999307,5
0.2,0.05,0.8,2,0.5,2.4,277.99999999999307,5
0.35,0.1,0.75,2,0.5,2.4,277.99999999999307,5
0.3,0.1,0.75,2,0.5,2.4,277.99999999999307,5
0.2,0.0,0.85,2,0.5,2.4,277.99999999999307,5
0.05,0.05,0.8,2,0.5,2.4,277.99999999999307,5
0.25,0.05,0.8,2,0.5,2.4,277.99999999999307,5
0.5,0.05,0.0,2,0.5,2.4,266.80000000000086,9
0.3,0.0,0.8,2,0.5,2.4,256.39999999999344,6
0.2,0.05,0.75,2,0.5,2.4,256.39999999999344,6
0.0,0.05,0.75,2,0.5,2.4,256.39999999999344,6
0.15,0.05,0.75,2,0.5,2.4,256.39999999999344,6
0.45,0.05,0.75,2,0.5,2.4,256.39999999999344,6
0.25,0.05,0.75,2,0.5,2.4,256.39999999999344,6
0.15,0.0,0.8,2,0.5,2.4,256.39999999999344,6
0.3,0.05,0.75,2,0.5,2.4,256.39999999999344,6
0.25,0.0,0.8,2,0.5,2.4,256.39999999999344,6
0.2,0.0,0.8,2,0.5,2.4,256.39999999999344,6
0.5,0.0,0.8,2,0.5,2.4,256.39999999999344,6
0.5,0.05,0.75,2,0.5,2.4,256.39999999999344,6
0.35,0.0,0.8,2,0.5,2.4,256.39999999999344,6
0.35,0.05,0.75,2,0.5,2.4,256.39999999999344,6
0.45,0.0,0.8,2,0.5,2.4,256.39999999999344,6
0.05,0.0,0.8,2,0.5,2.4,256.39999999999344,6
0.4,0.05,0.75,2,0.5,2.4,256.39999999999344,6
0.4,0.0,0.8,2,0.5,2.4,256.39999999999344,6
0.1,0.05,0.75,2,0.5,2.4,256.39999999999344,6
0.1,0.0,0.8,2,0.5,2.4,256.39999999999344,6
0.05,0.05,0.75,2,0.5,2.4,256.39999999999344,6
0.0,0.0,0.8,2,0.5,2.4,256.39999999999344,6
0.5,0.0,0.05,2,0.5,2.4,245.60000000000227,13
0.05,0.1,0.7,2,0.5,2.4,236.39999999999418,7
0.4,0.1,0.7,2,0.5,2.4,236.39999999999418,7
0.15,0.1,0.7,2,0.5,2.4,236.39999999999418,7
0.25,0.1,0.7,2,0.5,2.4,236.39999999999418,7
0.3,0.1,0.7,2,0.5,2.4,236.39999999999418,7
0.35,0.1,0.7,2,0.5,2.4,236.39999999999418,7
0.0,0.1,0.7,2,0.5,2.4,236.39999999999418,7
0.5,0.1,0.7,2,0.5,2.4,236.39999999999418,7
0.45,0.1,0.7,2,0.5,2.4,236.39999999999418,7
0.1,0.1,0.7,2,0.5,2.4,236.39999999999418,7
0.2,0.1,0.7,2,0.5,2.4,236.39999999999418,7
0.5,0.1,0.0,2,0.5,2.4,235.4000000000012,10
0.45,0.0,0.0,2,0.5,2.4,233.00000000000105,11
0.45,0.1,0.0,2,0.5,2.4,231.20000000000232,13
0.45,0.05,0.0,2,0.5,2.4,230.0000000000025,13
0.1,0.0,0.75,2,0.5,2.4,227.19999999999382,8
0.3,0.0,0.75,2,0.5,2.4,227.19999999999382,8
0.0,0.0,0.75,2,0.5,2.4,227.19999999999382,8
0.5,0.0,0.75,2,0.5,2.4,227.19999999999382,8
0.2,0.0,0.75,2,0.5,2.4,227.19999999999382,8
0.05,0.0,0.75,2,0.5,2.4,227.19999999999382,8
0.15,0.0,0.75,2,0.5,2.4,227.19999999999382,8
0.25,0.0,0.75,2,0.5,2.4,227.19999999999382,8
0.45,0.0,0.75,2,0.5,2.4,227.19999999999382,8
0.4,0.0,0.75,2,0.5,2.4,227.19999999999382,8
0.35,0.0,0.75,2,0.5,2.4,227.19999999999382,8
0.1,0.1,0.65,2,0.5,2.4,211.59999999999454,9
0.0,0.1,0.65,2,0.5,2.4,211.59999999999454,9
0.5,0.05,0.7,2,0.5,2.4,211.59999999999454,9
0.15,0.05,0.7,2,0.5,2.4,211.59999999999454,9
0.15,0.1,0.65,2,0.5,2.4,211.59999999999454,9
0.2,0.05,0.7,2,0.5,2.4,211.59999999999454,9
0.05,0.05,0.7,2,0.5,2.4,211.59999999999454,9
0.1,0.05,0.7,2,0.5,2.4,211.59999999999454,9
0.5,0.1,0.65,2,0.5,2.4,211.59999999999454,9
0.05,0.1,0.65,2,0.5,2.4,211.59999999999454,9
0.0,0.05,0.7,2,0.5,2.4,211.59999999999454,9
0.4,0.05,0.7,2,0.5,2.4,211.59999999999454,9
0.2,0.1,0.65,2,0.5,2.4,211.59999999999454,9
0.45,0.1,0.65,2,0.5,2.4,211.59999999999454,9
0.45,0.05,0.7,2,0.5,2.4,211.59999999999454,9
0.25,0.05,0.7,2,0.5,2.4,211.59999999999454,9
0.4,0.1,0.65,2,0.5,2.4,211.59999999999454,9
0.35,0.1,0.65,2,0.5,2.4,211.59999999999454,9
0.3,0.1,0.65,2,0.5,2.4,211.59999999999454,9
0.25,0.1,0.65,2,0.5,2.4,211.59999999999454,9
0.3,0.05,0.7,2,0.5,2.4,211.59999999999454,9
0.35,0.05,0.7,2,0.5,2.4,211.59999999999454,9
0.4,0.0,0.05,2,0.5,2.4,205.40000000000293,15
0.4,0.05,0.05,2,0.5,2.4,205.40000000000293,15
0.45,0.0,0.05,2,0.5,2.4,204.00000000000364,15
0.45,0.05,0.05,2,0.5,2.4,198.0000000000049,15
0.35,0.0,0.7,2,0.5,2.4,197.79999999999467,10
0.3,0.05,0.65,2,0.5,2.4,197.79999999999467,10
0.35,0.05,0.65,2,0.5,2.4,197.79999999999467,10
0.0,0.0,0.7,2,0.5,2.4,197.79999999999467,10
0.15,0.05,0.65,2,0.5,2.4,197.79999999999467,10
0.1,0.0,0.7,2,0.5,2.4,197.79999999999467,10
0.3,0.0,0.7,2,0.5,2.4,197.79999999999467,10
0.0,0.05,0.65,2,0.5,2.4,197.79999999999467,10
0.15,0.0,0.7,2,0.5,2.4,197.79999999999467,10
0.1,0.05,0.65,2,0.5,2.4,197.79999999999467,10
