r1,r2,r3,ap,at,sl,pnl,trades
0.7,0.55,0.05,2,0.5,2.4,127.80000000000206,4
0.55,0.05,0.45,2,0.5,2.4,127.80000000000206,4
0.6,0.3,0.2,2,0.5,2.4,127.80000000000206,4
0.55,0.15,0.35,2,0.5,2.4,127.80000000000206,4
0.65,0.45,0.1,2,0.5,2.4,127.80000000000206,4
0.65,0.4,0.15,2,0.5,2.4,127.80000000000206,4
0.6,0.15,0.35,2,0.5,2.4,127.80000000000206,4
0.55,0.1,0.4,2,0.5,2.4,127.80000000000206,4
0.6,0.25,0.25,2,0.5,2.4,127.80000000000206,4
0.6,0.35,0.15,2,0.5,2.4,127.80000000000206,4
0.65,0.5,0.05,2,0.5,2.4,127.80000000000206,4
0.6,0.2,0.3,2,0.5,2.4,127.80000000000206,4
0.55,0.05,0.5,2,0.5,2.4,122.40000000000168,6
0.55,0.5,0.0,2,0.5,2.4,108.20000000000132,4
0.7,0.65,0.0,2,0.5,2.4,108.20000000000132,4
0.6,0.4,0.1,2,0.5,2.4,108.20000000000132,4
0.5,0.1,0.35,2,0.5,2.4,108.20000000000132,4
0.5,0.05,0.4,2,0.5,2.4,108.20000000000132,4
0.4,0.0,0.4,2,0.5,2.4,108.20000000000132,4
0.45,0.1,0.3,2,0.5,2.4,108.20000000000132,4
0.7,0.6,0.05,2,0.5,2.4,103.60000000000113,6
0.55,0.25,0.25,2,0.5,2.4,101.80000000000115,8
0.6,0.15,0.4,2,0.5,2.4,93.60000000000187,4
0.7,0.4,0.2,2,0.5,2.4,93.60000000000187,4
0.8,0.75,0.0,2,0.5,2.4,74.80000000000132,4
0.65,0.5,0.15,2,0.5,2.4,73.00000000000149,6
0.55,0.2,0.3,2,0.5,2.4,73.00000000000131,6
0.5,0.05,0.45,2,0.5,2.4,73.00000000000131,6
0.65,0.55,0.05,2,0.5,2.4,73.00000000000131,6
0.55,0.1,0.5,2,0.5,2.4,59.40000000000168,4
0.6,0.1,0.5,2,0.5,2.4,59.40000000000168,4
0.7,0.5,0.15,2,0.5,2.4,59.40000000000168,4
0.6,0.25,0.35,2,0.5,2.4,59.40000000000168,4
0.6,0.3,0.3,2,0.5,2.4,59.40000000000168,4
0.65,0.2,0.4,2,0.5,2.4,59.40000000000168,4
