r1,r2,r3,ap,at,sl,pnl,trades
0.05,0.05,0.0,2,0.5,2.4,331.799999999997,6
0.05,0.0,0.05,2,0.5,2.4,324.9999999999975,6
0.1,0.0,0.05,2,0.5,2.4,317.79999999999933,5
0.0,0.0,0.0,2,0.5,2.4,308.1999999999963,6
0.0,0.0,0.05,2,0.5,2.4,298.39999999999793,7
0.0,0.05,0.0,2,0.5,2.4,284.199999999997,7
0.1,0.1,0.0,2,0.5,2.4,277.7999999999974,6
0.05,0.0,0.0,2,0.5,2.4,275.79999999999956,3
0.1,0.0,0.0,2,0.5,2.4,275.79999999999956,3
0.1,0.05,0.0,2,0.5,2.4,275.59999999999974,3
0.2,0.0,0.05,2,0.5,2.4,273.19999999999993,4
0.25,0.0,0.05,2,0.5,2.4,273.19999999999993,4
0.25,0.0,0.0,2,0.5,2.4,268.39999999999975,8
0.15,0.0,0.05,2,0.5,2.4,266.5999999999992,4
0.2,0.05,0.0,2,0.5,2.4,266.3999999999995,4
0.25,0.05,0.0,2,0.5,2.4,266.3999999999995,4
0.2,0.0,0.0,2,0.5,2.4,262.3999999999986,8
0.35,0.2,0.1,2,0.5,2.4,258.79999999999774,7
0.15,0.0,0.0,2,0.5,2.4,252.7999999999979,4
0.15,0.05,0.0,2,0.5,2.4,252.5999999999981,4
0.4,0.1,0.2,2,0.5,2.4,246.20000000000027,6
0.3,0.05,0.2,2,0.5,2.4,238.59999999999752,7
0.2,0.2,0.0,2,0.5,2.4,236.59999999999704,6
0.15,0.15,0.0,2,0.5,2.4,236.59999999999704,6
0.15,0.0,0.1,2,0.5,2.4,236.59999999999704,6
0.45,0.15,0.2,2,0.5,2.4,232.4000000000003,8
0.4,0.25,0.1,2,0.5,2.4,232.19999999999882,7
0.35,0.25,0.05,2,0.5,2.4,231.39999999999932,6
0.05,0.1,0.0,2,0.5,2.4,230.19999999999737,7
0.25,0.1,0.1,2,0.5,2.4,228.59999999999718,5
0.35,0.25,0.9,2,0.5,2.4,228.19999999999712,6
0.25,0.25,0.0,2,0.5,2.4,227.799999999997,5
0.2,0.05,0.1,2,0.5,2.4,227.799999999997,5
0.3,0.3,0.0,2,0.5,2.4,227.799999999997,5
0.4,0.25,0.9,2,0.5,2.4,227.59999999999675,6
0.1,0.05,0.05,2,0.5,2.4,224.79999999999663,6
0.35,0.05,0.2,2,0.5,2.4,220.19999999999897,6
0.0,0.1,0.0,2,0.5,2.4,216.99999999999827,7
0.3,0.15,0.1,2,0.5,2.4,215.20000000000485,6
0.35,0.15,0.15,2,0.5,2.4,211.39999999999824,7
0.4,0.2,0.15,2,0.5,2.4,211.39999999999824,7
0.4,0.05,0.25,2,0.5,2.4,208.59999999999866,9
0.35,0.25,0.95,2,0.5,2.4,206.59999999999894,6
0.4,0.1,0.1,2,0.5,2.4,206.20000000000067,12
0.4,0.25,0.95,2,0.5,2.4,205.99999999999858,6
0.2,0.1,0.0,2,0.5,2.4,205.1999999999992,4
0.25,0.1,0.0,2,0.5,2.4,205.1999999999992,4
0.4,0.15,0.15,2,0.5,2.4,204.20000000000005,6
0.35,0.25,0.8,2,0.5,2.4,203.99999999999696,6
0.35,0.2,0.05,2,0.5,2.4,203.80000000000027,8
0.4,0.25,0.8,2,0.5,2.4,203.3999999999966,6
0.3,0.05,0.15,2,0.5,2.4,203.20000000000078,4
0.35,0.1,0.15,2,0.5,2.4,202.60000000000042,4
0.35,0.15,0.1,2,0.5,2.4,202.60000000000042,4
0.4,0.2,0.1,2,0.5,2.4,202.60000000000042,4
0.4,0.15,0.1,2,0.5,2.4,202.60000000000042,4
0.4,0.25,0.05,2,0.5,2.4,202.60000000000042,4
0.35,0.1,0.95,2,0.5,2.4,202.59999999999678,6
0.35,0.15,0.9,2,0.5,2.4,202.59999999999678,6
0.35,0.2,0.85,2,0.5,2.4,202.59999999999678,6
0.4,0.2,0.85,2,0.5,2.4,202.59999999999678,6
0.4,0.15,0.9,2,0.5,2.4,202.59999999999678,6
0.4,0.1,0.95,2,0.5,2.4,202.59999999999678,6
0.3,0.05,0.1,2,0.5,2.4,202.00000000000009,8
0.35,0.25,0.0,2,0.5,2.4,202.00000000000009,8
0.15,0.1,0.05,2,0.5,2.4,201.799999999995,7
0.35,0.15,0.05,2,0.5,2.4,201.39999999999972,8
0.2,0.1,0.05,2,0.5,2.4,201.19999999999754,6
0.65,0.25,0.25,2,0.5,2.4,201.00000000000136,11
0.45,0.25,0.9,2,0.5,2.4,200.7999999999964,7
0.55,0.25,0.9,2,0.5,2.4,200.7999999999964,7
0.5,0.25,0.9,2,0.5,2.4,200.7999999999964,7
0.15,0.1,0.0,2,0.5,2.4,198.59999999999846,4
0.1,0.1,0.05,2,0.5,2.4,198.199999999997,7
0.05,0.05,0.05,2,0.5,2.4,198.199999999997,7
0.15,0.2,0.0,2,0.5,2.4,197.9999999999972,7
0.1,0.0,0.1,2,0.5,2.4,197.9999999999972,7
0.1,0.15,0.0,2,0.5,2.4,197.9999999999972,7
0.5,0.25,0.15,2,0.5,2.4,195.99999999999937,8
0.85,0.9,0.0,2,0.5,2.4,194.7999999999999,6
0.15,0.05,0.05,2,0.5,2.4,194.5999999999968,6
0.25,0.2,0.05,2,0.5,2.4,193.79999999999515,6
0.2,0.15,0.05,2,0.5,2.4,193.59999999999496,6
0.75,0.8,0.0,2,0.5,2.4,193.19999999999953,6
0.8,0.85,0.0,2,0.5,2.4,193.19999999999953,6
0.35,0.05,0.15,2,0.5,2.4,192.80000000000024,4
0.4,0.1,0.0,2,0.5,2.4,192.79999999999933,3
0.35,0.25,0.85,2,0.5,2.4,192.5999999999975,6
0.6,0.25,0.9,2,0.5,2.4,192.59999999999692,7
0.4,0.3,0.9,2,0.5,2.4,192.2000000000017,5
0.45,0.3,0.9,2,0.5,2.4,192.2000000000017,5
0.4,0.2,0.9,2,0.5,2.4,191.99999999999713,6
0.35,0.2,0.9,2,0.5,2.4,191.99999999999713,6
0.4,0.25,0.85,2,0.5,2.4,191.99999999999713,6
0.35,0.25,0.75,2,0.5,2.4,191.99999999999713,7
0.35,0.0,0.25,2,0.5,2.4,191.39999999999753,6
0.4,0.2,0.95,2,0.5,2.4,191.39999999999677,6
0.4,0.2,0.8,2,0.5,2.4,191.39999999999677,7
0.35,0.15,0.85,2,0.5,2.4,191.39999999999677,7
0.4,0.25,0.75,2,0.5,2.4,191.39999999999677,7
0.4,0.15,0.85,2,0.5,2.4,191.39999999999677,7
0.35,0.2,0.8,2,0.5,2.4,191.39999999999677,7
0.35,0.2,0.95,2,0.5,2.4,191.39999999999677,6
0.6,0.2,0.25,2,0.5,2.4,191.20000000000027,9
0.55,0.1,0.3,2,0.5,2.4,191.20000000000027,9
0.4,0.1,0.15,2,0.5,2.4,191.0000000000008,6
0.4,0.15,0.95,2,0.5,2.4,190.19999999999732,6
0.35,0.15,0.95,2,0.5,2.4,190.19999999999732,6
0.4,0.45,0.0,2,0.5,2.4,190.1999999999966,5
0.35,0.4,0.0,2,0.5,2.4,190.1999999999966,5
0.2,0.0,0.15,2,0.5,2.4,189.99999999999497,6
0.45,0.2,0.15,2,0.5,2.4,189.60000000000025,8
0.45,0.3,0.95,2,0.5,2.4,189.40000000000205,5
0.4,0.3,0.95,2,0.5,2.4,189.40000000000205,5
0.45,0.1,0.15,2,0.5,2.4,188.20000000000138,10
0.45,0.2,0.1,2,0.5,2.4,188.20000000000138,10
0.3,0.35,0.0,2,0.5,2.4,187.799999999997,5
0.4,0.15,0.05,2,0.5,2.4,187.40000000000012,14
0.45,0.15,0.1,2,0.5,2.4,187.0000000000014,12
0.45,0.25,0.05,2,0.5,2.4,187.0000000000014,12
0.6,0.15,0.3,2,0.5,2.4,186.99999999999994,12
0.25,0.15,0.05,2,0.5,2.4,185.79999999999677,5
0.45,0.1,0.2,2,0.5,2.4,185.60000000000153,6
0.45,0.25,0.1,2,0.5,2.4,185.60000000000153,6
0.45,0.15,0.15,2,0.5,2.4,185.60000000000153,6
0.5,0.25,0.1,2,0.5,2.4,185.60000000000153,6
0.3,0.2,0.05,2,0.5,2.4,185.3999999999966,5
0.35,0.25,0.1,2,0.5,2.4,185.19999999999916,8
0.3,0.05,0.0,2,0.5,2.4,185.00000000000344,19
0.05,0.0,0.1,2,0.5,2.4,184.79999999999808,7
0.1,0.2,0.0,2,0.5,2.4,184.79999999999808,7
0.05,0.15,0.0,2,0.5,2.4,184.79999999999808,7
0.4,0.15,0.2,2,0.5,2.4,184.5999999999988,8
0.35,0.1,0.2,2,0.5,2.4,184.5999999999988,8
0.45,0.3,0.1,2,0.5,2.4,184.40000000000097,7
0.4,0.2,0.05,2,0.5,2.4,184.39999999999992,10
0.45,0.3,0.0,2,0.5,2.4,184.2000000000034,12
0.4,0.4,0.0,2,0.5,2.4,182.9999999999984,4
0.45,0.45,0.0,2,0.5,2.4,182.9999999999984,4
0.1,0.25,0.9,2,0.5,2.4,182.9999999999951,4
0.0,0.25,0.9,2,0.5,2.4,182.9999999999951,4
