r1,r2,r3,ap,at,sl,pnl,trades
0.65,0.25,0.0,2,0.5,2.4,256.59999999999667,7
0.55,0.25,0.0,2,0.5,2.4,256.59999999999667,7
0.75,0.25,0.0,2,0.5,2.4,256.59999999999667,7
0.5,0.25,0.0,2,0.5,2.4,256.59999999999667,7
0.45,0.25,0.0,2,0.5,2.4,256.59999999999667,7
0.6,0.25,0.0,2,0.5,2.4,256.59999999999667,7
0.7,0.25,0.0,2,0.5,2.4,256.59999999999667,7
0.8,0.25,0.0,2,0.5,2.4,256.59999999999667,7
0.7,0.2,0.0,2,0.5,2.4,240.99999999999704,8
0.7,0.15,0.0,2,0.5,2.4,240.99999999999704,8
0.5,0.15,0.0,2,0.5,2.4,240.99999999999704,8
0.8,0.2,0.0,2,0.5,2.4,240.99999999999704,8
0.75,0.2,0.0,2,0.5,2.4,240.99999999999704,8
0.65,0.15,0.0,2,0.5,2.4,240.99999999999704,8
0.65,0.2,0.0,2,0.5,2.4,240.99999999999704,8
0.75,0.15,0.0,2,0.5,2.4,240.99999999999704,8
0.45,0.2,0.0,2,0.5,2.4,240.99999999999704,8
0.5,0.2,0.0,2,0.5,2.4,240.99999999999704,8
0.6,0.15,0.0,2,0.5,2.4,240.99999999999704,8
0.6,0.2,0.0,2,0.5,2.4,240.99999999999704,8
0.55,0.2,0.0,2,0.5,2.4,240.99999999999704,8
0.55,0.15,0.0,2,0.5,2.4,240.99999999999704,8
0.45,0.15,0.0,2,0.5,2.4,240.99999999999704,8
0.75,0.1,0.0,2,0.5,2.4,228.1999999999972,8
0.55,0.1,0.0,2,0.5,2.4,228.1999999999972,8
0.65,0.1,0.0,2,0.5,2.4,228.1999999999972,8
0.45,0.1,0.0,2,0.5,2.4,228.1999999999972,8
0.5,0.1,0.0,2,0.5,2.4,228.1999999999972,8
0.7,0.1,0.0,2,0.5,2.4,228.1999999999972,8
0.6,0.1,0.0,2,0.5,2.4,228.1999999999972,8
0.75,0.05,0.0,2,0.5,2.4,189.39999999999856,10
0.65,0.05,0.0,2,0.5,2.4,189.39999999999856,10
0.7,0.05,0.0,2,0.5,2.4,189.39999999999856,10
0.8,0.05,0.0,2,0.5,2.4,189.39999999999856,10
0.65,0.0,0.0,2,0.5,2.4,187.59999999999877,10
0.75,0.0,0.0,2,0.5,2.4,187.59999999999877,10
0.7,0.0,0.0,2,0.5,2.4,187.59999999999877,10
0.5,0.05,0.0,2,0.5,2.4,185.39999999999856,10
0.6,0.05,0.0,2,0.5,2.4,185.39999999999856,10
0.45,0.05,0.0,2,0.5,2.4,185.39999999999856,10
0.55,0.05,0.0,2,0.5,2.4,185.39999999999856,10
0.45,0.0,0.0,2,0.5,2.4,183.59999999999877,10
0.55,0.0,0.0,2,0.5,2.4,183.59999999999877,10
0.5,0.0,0.0,2,0.5,2.4,183.59999999999877,10
0.6,0.0,0.0,2,0.5,2.4,183.59999999999877,10
0.4,0.25,0.0,2,0.5,2.4,128.59999999999874,7
0.4,0.2,0.0,2,0.5,2.4,112.9999999999991,8
0.4,0.15,0.0,2,0.5,2.4,112.9999999999991,8
0.4,0.1,0.0,2,0.5,2.4,100.19999999999926,8
0.35,0.25,0.0,2,0.5,2.4,42.59999999999809,7
0.35,0.2,0.0,2,0.5,2.4,26.999999999998455,8
0.35,0.15,0.0,2,0.5,2.4,26.999999999998455,8
0.35,0.1,0.0,2,0.5,2.4,14.199999999998639,8
0.35,0.3,0.05,2,0.5,2.4,-3.8000000000018233,4
0.95,0.35,0.2,2,0.5,2.4,-6.199999999999635,2
0.95,0.35,0.25,2,0.5,2.4,-6.199999999999635,2
0.95,0.35,0.1,2,0.5,2.4,-6.199999999999635,2
0.95,0.35,0.05,2,0.5,2.4,-6.199999999999635,2
0.95,0.35,0.0,2,0.5,2.4,-6.199999999999635,2
0.6,0.35,0.5,2,0.5,2.4,-6.199999999999635,2
0.6,0.35,0.55,2,0.5,2.4,-6.199999999999635,2
0.95,0.35,0.3,2,0.5,2.4,-6.199999999999635,2
0.95,0.35,0.35,2,0.5,2.4,-6.199999999999635,2
0.95,0.35,0.4,2,0.5,2.4,-6.199999999999635,2
0.95,0.35,0.45,2,0.5,2.4,-6.199999999999635,2
0.95,0.35,0.15,2,0.5,2.4,-6.199999999999635,2
0.7,0.35,0.7,2,0.5,2.4,-6.199999999999635,2
0.95,0.35,0.55,2,0.5,2.4,-6.199999999999635,2
0.6,0.35,0.6,2,0.5,2.4,-6.199999999999635,2
0.6,0.35,0.65,2,0.5,2.4,-6.199999999999635,2
0.6,0.35,0.7,2,0.5,2.4,-6.199999999999635,2
0.6,0.35,0.75,2,0.5,2.4,-6.199999999999635,2
0.6,0.35,0.8,2,0.5,2.4,-6.199999999999635,2
0.6,0.35,0.85,2,0.5,2.4,-6.199999999999635,2
0.7,0.35,0.15,2,0.5,2.4,-6.199999999999635,2
0.7,0.35,0.1,2,0.5,2.4,-6.199999999999635,2
0.7,0.35,0.05,2,0.5,2.4,-6.199999999999635,2
0.7,0.35,0.0,2,0.5,2.4,-6.199999999999635,2
0.6,0.35,0.15,2,0.5,2.4,-6.199999999999635,2
0.6,0.35,0.1,2,0.5,2.4,-6.199999999999635,2
0.6,0.35,0.9,2,0.5,2.4,-6.199999999999635,2
0.95,0.35,0.5,2,0.5,2.4,-6.199999999999635,2
0.95,0.35,0.75,2,0.5,2.4,-6.199999999999635,2
0.95,0.35,0.6,2,0.5,2.4,-6.199999999999635,2
0.7,0.35,0.3,2,0.5,2.4,-6.199999999999635,2
0.7,0.35,0.8,2,0.5,2.4,-6.199999999999635,2
0.7,0.35,0.85,2,0.5,2.4,-6.199999999999635,2
0.7,0.35,0.9,2,0.5,2.4,-6.199999999999635,2
0.7,0.35,0.95,2,0.5,2.4,-6.199999999999635,2
0.7,0.35,0.65,2,0.5,2.4,-6.199999999999635,2
0.7,0.35,0.6,2,0.5,2.4,-6.199999999999635,2
0.7,0.35,0.55,2,0.5,2.4,-6.199999999999635,2
0.7,0.35,0.5,2,0.5,2.4,-6.199999999999635,2
0.7,0.35,0.45,2,0.5,2.4,-6.199999999999635,2
0.75,0.35,0.95,2,0.5,2.4,-6.199999999999635,2
0.7,0.35,0.4,2,0.5,2.4,-6.199999999999635,2
0.7,0.35,0.35,2,0.5,2.4,-6.199999999999635,2
0.7,0.35,0.25,2,0.5,2.4,-6.199999999999635,2
0.95,0.35,0.65,2,0.5,2.4,-6.199999999999635,2
0.7,0.35,0.2,2,0.5,2.4,-6.199999999999635,2
0.6,0.35,0.25,2,0.5,2.4,-6.199999999999635,2
0.6,0.35,0.3,2,0.5,2.4,-6.199999999999635,2
0.6,0.35,0.35,2,0.5,2.4,-6.199999999999635,2
0.6,0.35,0.4,2,0.5,2.4,-6.199999999999635,2
0.6,0.35,0.45,2,0.5,2.4,-6.199999999999635,2
0.95,0.35,0.95,2,0.5,2.4,-6.199999999999635,2
0.95,0.35,0.9,2,0.5,2.4,-6.199999999999635,2
0.95,0.35,0.85,2,0.5,2.4,-6.199999999999635,2
0.95,0.35,0.8,2,0.5,2.4,-6.199999999999635,2
0.7,0.35,0.75,2,0.5,2.4,-6.199999999999635,2
0.95,0.35,0.7,2,0.5,2.4,-6.199999999999635,2
0.6,0.35,0.95,2,0.5,2.4,-6.199999999999635,2
0.75,0.35,0.45,2,0.5,2.4,-6.199999999999635,2
0.75,0.35,0.9,2,0.5,2.4,-6.199999999999635,2
0.75,0.35,0.85,2,0.5,2.4,-6.199999999999635,2
0.5,0.35,0.0,2,0.5,2.4,-6.199999999999635,2
0.5,0.35,0.05,2,0.5,2.4,-6.199999999999635,2
